country,year_month,Conflict,Economic,Governance,Other,Political,Social,Unknown,push_factor_index
Algeria,01/03/2004,2,0,0,0,0,0,0,2
Algeria,02/03/2004,3,0,0,0,1,0,0,4
Algeria,03/03/2004,10,0,0,0,3,0,0,13
Algeria,04/03/2004,4,0,0,0,0,3,0,7
Algeria,05/03/2004,4,0,1,0,-3,0,0,2
Algeria,07/03/2004,9,0,0,0,12,0,0,21
Algeria,08/03/2004,2,0,2,0,-3,0,0,1
Algeria,09/03/2004,42,0,0,0,0,0,0,42
Algeria,10/03/2004,8,0,0,0,15,0,0,23
Algeria,11/03/2004,-2,0,0,0,3,0,0,1
Algeria,12/03/2004,36,0,0,0,0,2,0,38
Algeria,13/03/2004,2,0,0,0,6,1,0,9
Algeria,14/03/2004,3,0,0,0,0,0,0,3
Algeria,15/03/2004,17,0,0,0,1,0,0,18
Algeria,16/03/2004,0,0,0,0,4,0,0,4
Algeria,17/03/2004,4,0,0,0,3,0,0,7
Algeria,18/03/2004,4,0,0,0,6,1,0,11
Algeria,19/03/2004,8,0,4,0,0,0,0,12
Algeria,20/03/2004,0,0,0,0,-2,0,0,-2
Algeria,21/03/2004,0,0,0,0,0,0,0,0
Algeria,22/03/2004,12,0,0,0,0,0,0,12
Algeria,23/03/2004,6,0,0,0,12,0,0,18
Algeria,24/03/2004,6,1,0,0,3,0,0,10
Algeria,25/03/2004,1,0,-2,0,24,0,0,23
Algeria,26/03/2004,8,0,0,0,0,1,0,9
Algeria,27/03/2004,4,0,0,0,0,0,0,4
Algeria,28/03/2004,6,0,0,0,0,0,0,6
Algeria,29/03/2004,-2,0,0,0,0,0,0,-2
Algeria,30/03/2004,5,0,0,0,12,2,0,19
Algeria,31/03/2004,0,0,0,0,9,0,0,9
Algeria,01/04/2004,0,0,0,0,0,0,0,0
Algeria,02/04/2004,0,0,0,0,3,0,0,3
Algeria,03/04/2004,0,0,0,0,3,0,0,3
Algeria,04/04/2004,0,0,0,0,3,0,0,3
Algeria,05/04/2004,1,0,0,0,0,2,0,3
Algeria,06/04/2004,0,0,0,0,0,0,0,0
Algeria,07/04/2004,1,0,0,0,0,1,0,2
Algeria,08/04/2004,8,0,-2,0,9,0,0,15
Algeria,09/04/2004,7,0,1,0,0,-1,0,7
Algeria,10/04/2004,1,0,0,0,10,0,0,11
Algeria,11/04/2004,0,0,0,0,0,0,0,0
Algeria,12/04/2004,2,0,-6,0,12,0,0,8
Algeria,13/04/2004,5,0,0,0,9,0,0,14
Algeria,14/04/2004,10,0,0,0,6,0,0,16
Algeria,15/04/2004,2,0,0,0,0,0,0,2
Algeria,16/04/2004,3,0,0,0,0,0,0,3
Algeria,17/04/2004,6,0,0,0,0,0,0,6
Algeria,18/04/2004,3,0,0,0,0,0,0,3
Algeria,19/04/2004,3,0,0,0,0,0,0,3
Algeria,20/04/2004,10,0,0,0,16,0,0,26
Algeria,21/04/2004,1,0,0,0,6,0,0,7
Algeria,22/04/2004,2,0,0,0,0,1,0,3
Algeria,23/04/2004,4,0,0,0,1,0,0,5
Algeria,24/04/2004,1,0,0,0,0,0,0,1
Algeria,25/04/2004,-1,0,0,0,0,0,0,-1
Algeria,26/04/2004,3,0,-2,0,0,0,0,1
Algeria,27/04/2004,6,0,0,0,0,0,0,6
Algeria,28/04/2004,-2,0,0,0,3,0,0,1
Algeria,29/04/2004,4,0,0,0,3,0,0,7
Algeria,01/05/2004,1,0,0,0,0,0,0,1
Algeria,02/05/2004,-1,0,0,0,0,0,0,-1
Algeria,03/05/2004,0,0,0,0,15,1,0,16
Algeria,04/05/2004,5,0,0,0,-1,0,0,4
Algeria,05/05/2004,0,0,0,0,3,0,0,3
Algeria,06/05/2004,4,0,0,0,9,0,0,13
Algeria,07/05/2004,33,0,0,0,0,1,0,34
Algeria,08/05/2004,1,0,0,0,6,0,0,7
Algeria,09/05/2004,4,0,0,0,3,0,0,7
Algeria,10/05/2004,1,0,0,0,1,0,0,2
Algeria,11/05/2004,0,0,0,0,15,2,0,17
Algeria,12/05/2004,4,0,0,0,0,0,0,4
Algeria,13/05/2004,5,0,0,0,4,0,0,9
Algeria,14/05/2004,12,0,0,0,1,0,0,13
Algeria,15/05/2004,5,0,0,0,6,0,0,11
Algeria,16/05/2004,3,0,0,0,3,0,0,6
Algeria,17/05/2004,1,0,0,0,0,0,0,1
Algeria,18/05/2004,10,0,0,0,27,0,0,37
Algeria,19/05/2004,2,0,0,0,3,0,0,5
Algeria,20/05/2004,5,0,0,0,1,1,0,7
Algeria,21/05/2004,0,0,0,0,-4,0,0,-4
Algeria,22/05/2004,11,0,0,0,0,0,0,11
Algeria,23/05/2004,0,0,0,0,0,0,0,0
Algeria,24/05/2004,3,0,0,0,0,-2,0,1
Algeria,25/05/2004,-1,0,0,0,3,0,0,2
Algeria,26/05/2004,0,0,0,0,21,0,0,21
Algeria,27/05/2004,0,0,0,0,-2,0,0,-2
Algeria,28/05/2004,2,0,0,0,0,0,0,2
Algeria,29/05/2004,0,0,0,0,0,0,0,0
Algeria,30/05/2004,2,0,0,0,0,0,0,2
Algeria,31/05/2004,13,0,0,0,0,0,0,13
Algeria,01/06/2004,0,0,0,0,6,0,0,6
Algeria,02/06/2004,-2,0,0,0,0,0,0,-2
Algeria,03/06/2004,8,0,0,0,0,0,0,8
Algeria,04/06/2004,0,0,0,0,0,0,0,0
Algeria,05/06/2004,0,0,0,0,7,1,0,8
Algeria,06/06/2004,1,0,0,0,0,0,0,1
Algeria,07/06/2004,1,0,0,0,17,0,0,18
Algeria,08/06/2004,0,0,0,0,0,0,0,0
Algeria,09/06/2004,2,0,0,0,18,0,0,20
Algeria,10/06/2004,2,0,0,0,9,0,0,11
Algeria,11/06/2004,8,0,-2,0,0,0,0,6
Algeria,12/06/2004,4,0,-2,0,0,0,0,2
Algeria,13/06/2004,3,0,0,0,0,0,0,3
Algeria,14/06/2004,47,0,0,0,0,0,0,47
Algeria,15/06/2004,1,0,0,0,0,0,0,1
Algeria,16/06/2004,2,0,0,0,3,0,0,5
Algeria,17/06/2004,2,0,0,0,3,2,0,7
Algeria,18/06/2004,6,0,0,0,-2,1,0,5
Algeria,19/06/2004,15,0,0,0,-2,1,0,14
Algeria,20/06/2004,3,0,0,0,24,0,0,27
Algeria,21/06/2004,19,0,0,0,18,0,0,37
Algeria,22/06/2004,4,0,0,0,10,1,0,15
Algeria,23/06/2004,7,0,0,0,0,0,0,7
Algeria,24/06/2004,2,0,0,0,24,0,0,26
Algeria,25/06/2004,-4,0,0,0,-2,0,0,-6
Algeria,26/06/2004,0,0,0,0,0,0,0,0
Algeria,27/06/2004,3,0,0,0,0,0,0,3
Algeria,28/06/2004,8,0,0,0,-2,0,0,6
Algeria,29/06/2004,3,0,0,0,0,0,0,3
Algeria,30/06/2004,1,0,0,0,0,0,0,1
Algeria,01/07/2004,0,0,0,0,0,0,0,0
Algeria,02/07/2004,6,0,0,0,0,0,0,6
Algeria,03/07/2004,3,0,0,0,9,0,0,12
Algeria,04/07/2004,0,0,0,0,0,0,0,0
Algeria,05/07/2004,4,0,0,0,4,0,0,8
Algeria,06/07/2004,2,2,0,0,0,0,0,4
Algeria,07/07/2004,0,0,0,0,0,0,0,0
Algeria,08/07/2004,3,0,0,0,8,0,0,11
Algeria,09/07/2004,0,0,0,0,0,0,0,0
Algeria,10/07/2004,2,0,0,0,0,0,0,2
Algeria,11/07/2004,2,0,0,0,0,0,0,2
Algeria,12/07/2004,3,0,0,0,0,0,0,3
Algeria,13/07/2004,3,0,0,0,9,0,0,12
Algeria,14/07/2004,0,0,0,0,0,0,0,0
Algeria,15/07/2004,-1,0,0,0,0,0,0,-1
Algeria,16/07/2004,0,0,-1,0,0,0,0,-1
Algeria,17/07/2004,0,0,0,0,0,0,0,0
Algeria,18/07/2004,0,0,-4,0,0,0,0,-4
Algeria,19/07/2004,0,0,0,0,6,0,0,6
Algeria,20/07/2004,5,0,0,0,9,0,0,14
Algeria,21/07/2004,0,0,0,0,0,0,0,0
Algeria,22/07/2004,0,0,0,0,0,0,0,0
Algeria,23/07/2004,6,0,0,0,3,0,0,9
Algeria,24/07/2004,-1,0,0,0,0,0,0,-1
Algeria,25/07/2004,-2,0,0,0,0,0,0,-2
Algeria,26/07/2004,12,0,0,0,5,0,0,17
Algeria,27/07/2004,0,0,0,0,6,0,0,6
Algeria,28/07/2004,6,0,0,0,0,0,0,6
Algeria,29/07/2004,5,0,0,0,3,0,0,8
Algeria,30/07/2004,0,0,0,0,0,0,0,0
Algeria,31/07/2004,0,0,0,0,0,0,0,0
Algeria,01/08/2004,0,0,0,0,0,0,0,0
Algeria,02/08/2004,0,0,0,0,0,0,0,0
Algeria,03/08/2004,4,0,0,0,10,0,0,14
Algeria,04/08/2004,0,0,0,0,0,0,0,0
Algeria,05/08/2004,3,0,0,0,-3,0,0,0
Algeria,06/08/2004,4,0,0,0,0,0,0,4
Algeria,07/08/2004,0,0,0,0,0,0,0,0
Algeria,09/08/2004,3,0,0,0,3,0,0,6
Algeria,10/08/2004,0,0,0,0,3,0,0,3
Algeria,11/08/2004,0,0,0,0,0,2,0,2
Algeria,12/08/2004,0,0,0,0,-2,0,0,-2
Algeria,13/08/2004,-1,0,0,0,0,0,0,-1
Algeria,14/08/2004,0,0,0,0,0,0,0,0
Algeria,15/08/2004,3,0,0,0,0,0,0,3
Algeria,16/08/2004,0,0,0,0,0,0,0,0
Algeria,17/08/2004,0,0,0,0,4,0,0,4
Algeria,18/08/2004,7,0,0,0,6,2,0,15
Algeria,19/08/2004,6,0,0,0,6,0,0,12
Algeria,20/08/2004,0,0,0,0,6,0,0,6
Algeria,22/08/2004,2,0,0,0,0,0,0,2
Algeria,23/08/2004,0,0,0,0,-6,0,0,-6
Algeria,24/08/2004,7,0,0,0,0,0,0,7
Algeria,25/08/2004,0,0,0,0,0,0,0,0
Algeria,26/08/2004,8,0,0,0,-2,0,0,6
Algeria,27/08/2004,3,0,0,0,0,0,0,3
Algeria,28/08/2004,0,0,0,0,0,0,0,0
Algeria,30/08/2004,2,0,0,0,0,0,0,2
Algeria,31/08/2004,0,0,0,0,0,0,0,0
Algeria,01/09/2004,3,0,0,0,0,0,0,3
Algeria,02/09/2004,0,0,0,0,3,0,0,3
Algeria,03/09/2004,0,0,0,0,0,2,0,2
Algeria,04/09/2004,0,0,0,0,-2,0,0,-2
Algeria,06/09/2004,0,0,0,0,6,0,0,6
Algeria,07/09/2004,3,0,0,0,0,0,0,3
Algeria,08/09/2004,8,0,0,0,0,0,0,8
Algeria,09/09/2004,3,0,0,0,0,0,0,3
Algeria,10/09/2004,0,0,0,0,0,0,0,0
Algeria,11/09/2004,9,0,0,0,7,0,0,16
Algeria,12/09/2004,0,0,0,0,2,0,0,2
Algeria,13/09/2004,0,0,0,0,-2,0,0,-2
Algeria,14/09/2004,4,0,0,0,3,0,0,7
Algeria,15/09/2004,11,2,0,0,21,0,0,34
Algeria,16/09/2004,6,0,-2,0,9,0,0,13
Algeria,17/09/2004,2,0,0,0,15,1,0,18
Algeria,18/09/2004,0,0,0,0,6,0,0,6
Algeria,19/09/2004,0,0,0,0,0,0,0,0
Algeria,20/09/2004,7,0,0,0,6,0,0,13
Algeria,21/09/2004,2,0,0,0,0,0,0,2
Algeria,22/09/2004,0,0,0,0,3,0,0,3
Algeria,23/09/2004,-1,0,0,0,0,0,0,-1
Algeria,24/09/2004,0,0,0,0,0,0,0,0
Algeria,25/09/2004,0,0,0,0,0,0,0,0
Algeria,26/09/2004,0,0,0,0,0,0,0,0
Algeria,27/09/2004,3,0,0,0,0,0,0,3
Algeria,29/09/2004,13,0,0,0,0,0,0,13
Algeria,30/09/2004,11,0,0,0,0,0,0,11
Algeria,01/10/2004,0,0,0,0,0,1,0,1
Algeria,02/10/2004,0,0,0,0,0,0,0,0
Algeria,03/10/2004,0,0,0,0,0,0,0,0
Algeria,04/10/2004,6,0,0,0,16,0,0,22
Algeria,05/10/2004,7,0,0,0,21,6,0,34
Algeria,06/10/2004,4,0,0,0,3,0,0,7
Algeria,07/10/2004,6,0,0,0,12,0,0,18
Algeria,08/10/2004,10,0,0,0,0,0,0,10
Algeria,09/10/2004,8,0,0,0,0,1,0,9
Algeria,10/10/2004,9,0,0,0,0,0,0,9
Algeria,11/10/2004,2,0,0,0,0,0,0,2
Algeria,12/10/2004,-1,0,0,0,0,0,0,-1
Algeria,13/10/2004,7,0,0,0,0,0,0,7
Algeria,14/10/2004,3,0,-4,0,0,0,0,-1
Algeria,15/10/2004,1,0,0,0,18,0,0,19
Algeria,16/10/2004,5,0,0,0,0,0,0,5
Algeria,17/10/2004,0,0,0,0,3,0,0,3
Algeria,18/10/2004,2,0,0,0,0,1,0,3
Algeria,19/10/2004,2,0,0,0,6,0,0,8
Algeria,20/10/2004,5,0,1,0,15,1,0,22
Algeria,21/10/2004,-2,0,3,0,-3,3,0,1
Algeria,22/10/2004,0,0,-1,0,0,-4,0,-5
Algeria,23/10/2004,0,0,0,0,-1,0,0,-1
Algeria,24/10/2004,3,0,0,0,3,1,0,7
Algeria,25/10/2004,6,0,0,0,0,1,0,7
Algeria,26/10/2004,0,0,0,0,3,1,0,4
Algeria,27/10/2004,2,0,0,0,6,0,0,8
Algeria,28/10/2004,0,0,0,0,2,0,0,2
Algeria,29/10/2004,8,0,0,0,9,0,0,17
Algeria,30/10/2004,-3,0,0,0,0,0,0,-3
Algeria,31/10/2004,0,0,0,0,0,0,0,0
Algeria,01/11/2004,0,0,0,0,3,0,0,3
Algeria,02/11/2004,0,0,0,0,3,0,0,3
Algeria,03/11/2004,7,0,0,0,0,0,0,7
Algeria,04/11/2004,0,0,0,0,0,0,0,0
Algeria,05/11/2004,0,0,0,0,0,0,0,0
Algeria,06/11/2004,0,0,0,0,0,1,0,1
Algeria,07/11/2004,0,0,0,0,0,0,0,0
Algeria,08/11/2004,4,0,0,0,0,0,0,4
Algeria,09/11/2004,2,0,0,0,6,0,0,8
Algeria,10/11/2004,0,0,0,0,9,0,0,9
Algeria,11/11/2004,1,0,0,0,6,4,0,11
Algeria,12/11/2004,0,0,0,0,0,0,0,0
Algeria,13/11/2004,1,0,0,0,0,0,0,1
Algeria,14/11/2004,0,0,0,0,0,0,0,0
Algeria,15/11/2004,0,0,0,0,0,0,0,0
Algeria,16/11/2004,0,0,0,0,0,0,0,0
Algeria,17/11/2004,0,0,0,0,9,0,0,9
Algeria,18/11/2004,0,0,0,0,0,0,0,0
Algeria,19/11/2004,0,0,0,0,0,0,0,0
Algeria,20/11/2004,0,0,0,0,3,0,0,3
Algeria,21/11/2004,0,0,0,0,1,3,0,4
Algeria,22/11/2004,0,0,0,0,0,0,0,0
Algeria,23/11/2004,0,0,0,0,0,0,0,0
Algeria,24/11/2004,2,0,0,0,0,0,0,2
Algeria,25/11/2004,3,0,0,0,5,3,0,11
Algeria,26/11/2004,0,0,0,0,0,0,0,0
Algeria,27/11/2004,0,0,0,0,0,0,0,0
Algeria,28/11/2004,0,0,0,0,0,0,0,0
Algeria,29/11/2004,-1,0,0,0,0,0,0,-1
Algeria,30/11/2004,-3,0,0,0,0,0,0,-3
Algeria,01/12/2004,3,0,0,0,0,0,0,3
Algeria,02/12/2004,6,0,0,0,0,4,0,10
Algeria,03/12/2004,4,0,0,0,0,4,0,8
Algeria,04/12/2004,0,0,0,0,0,0,0,0
Algeria,05/12/2004,2,0,0,0,0,0,0,2
Algeria,06/12/2004,3,0,0,0,3,0,0,6
Algeria,07/12/2004,9,0,0,0,15,0,0,24
Algeria,08/12/2004,0,0,0,0,0,0,0,0
Algeria,09/12/2004,4,0,0,0,-1,0,0,3
Algeria,10/12/2004,6,0,0,0,6,3,0,15
Algeria,11/12/2004,0,0,0,0,9,0,0,9
Algeria,12/12/2004,3,0,0,0,0,0,0,3
Algeria,13/12/2004,0,0,0,0,3,0,0,3
Algeria,14/12/2004,9,0,0,0,21,0,0,30
Algeria,15/12/2004,0,0,0,0,9,0,0,9
Algeria,16/12/2004,-1,0,0,0,3,0,0,2
Algeria,17/12/2004,0,0,0,0,0,0,0,0
Algeria,19/12/2004,0,0,0,0,0,0,0,0
Algeria,20/12/2004,4,0,0,0,3,0,0,7
Algeria,21/12/2004,-1,0,0,0,0,0,0,-1
Algeria,22/12/2004,0,0,0,0,0,0,0,0
Algeria,24/12/2004,3,0,0,0,0,0,0,3
Algeria,25/12/2004,0,0,0,0,0,0,0,0
Algeria,26/12/2004,6,0,0,0,-2,0,0,4
Algeria,27/12/2004,0,0,0,0,0,0,0,0
Algeria,28/12/2004,0,0,0,0,0,0,0,0
Algeria,29/12/2004,2,0,0,0,0,0,0,2
Algeria,30/12/2004,3,0,0,0,0,0,0,3
Algeria,31/12/2004,0,0,0,0,0,0,0,0
Bangladesh,01/01/2004,3,0,0,0,1,0,0,4
Bangladesh,02/01/2004,5,0,0,0,0,0,0,5
Bangladesh,03/01/2004,1,0,0,0,3,0,0,4
Bangladesh,04/01/2004,14,0,0,0,0,0,0,14
Bangladesh,05/01/2004,2,0,0,0,0,0,0,2
Bangladesh,06/01/2004,-1,0,0,0,0,0,0,-1
Bangladesh,07/01/2004,0,0,0,0,0,0,0,0
Bangladesh,08/01/2004,0,0,0,0,0,0,0,0
Bangladesh,09/01/2004,-9,0,0,0,0,0,0,-9
Bangladesh,10/01/2004,3,0,0,0,0,0,0,3
Bangladesh,13/01/2004,0,0,0,0,0,0,0,0
Bangladesh,14/01/2004,0,0,0,0,0,0,0,0
Bangladesh,16/01/2004,5,0,0,0,6,3,0,14
Bangladesh,17/01/2004,0,0,0,0,0,0,0,0
Bangladesh,18/01/2004,2,0,0,0,0,0,0,2
Bangladesh,19/01/2004,2,0,0,0,12,1,0,15
Bangladesh,20/01/2004,9,0,0,0,3,3,0,15
Bangladesh,21/01/2004,0,0,0,0,0,0,0,0
Bangladesh,22/01/2004,0,0,0,0,0,0,0,0
Bangladesh,23/01/2004,-1,0,0,0,0,0,0,-1
Bangladesh,24/01/2004,-3,0,0,0,0,2,0,-1
Bangladesh,26/01/2004,0,0,0,0,0,0,0,0
Bangladesh,27/01/2004,5,0,0,0,10,3,0,18
Bangladesh,28/01/2004,0,0,0,0,6,0,0,6
Bangladesh,30/01/2004,-1,0,0,0,-2,0,0,-3
Bangladesh,01/02/2004,0,0,0,0,6,0,0,6
Bangladesh,02/02/2004,0,0,0,0,3,0,0,3
Bangladesh,03/02/2004,0,0,0,0,0,0,0,0
Bangladesh,04/02/2004,4,0,0,0,0,0,0,4
Bangladesh,05/02/2004,4,0,0,0,0,0,0,4
Bangladesh,07/02/2004,-10,0,0,0,0,0,0,-10
Bangladesh,08/02/2004,1,0,0,0,0,0,0,1
Bangladesh,09/02/2004,0,0,0,0,0,0,0,0
Bangladesh,11/02/2004,-2,0,0,0,0,0,0,-2
Bangladesh,12/02/2004,1,0,0,0,0,1,0,2
Bangladesh,14/02/2004,0,0,0,0,0,0,0,0
Bangladesh,15/02/2004,0,0,0,0,3,0,0,3
Bangladesh,16/02/2004,-10,0,0,0,0,0,0,-10
Bangladesh,17/02/2004,4,0,0,0,3,1,0,8
Bangladesh,18/02/2004,0,0,0,0,0,1,0,1
Bangladesh,19/02/2004,1,0,0,0,3,0,0,4
Bangladesh,20/02/2004,3,0,0,0,0,0,0,3
Bangladesh,21/02/2004,3,0,0,0,3,0,0,6
Bangladesh,22/02/2004,3,0,0,0,6,0,0,9
Bangladesh,23/02/2004,0,0,0,0,0,0,0,0
Bangladesh,24/02/2004,4,0,-2,0,0,0,0,2
Bangladesh,25/02/2004,2,0,0,0,0,2,0,4
Bangladesh,26/02/2004,0,0,0,0,0,0,0,0
Bangladesh,27/02/2004,5,0,0,0,9,0,0,14
Bangladesh,28/02/2004,0,0,0,0,15,0,0,15
Bangladesh,29/02/2004,0,0,0,0,3,0,0,3
Bangladesh,01/03/2004,1,0,0,0,0,0,0,1
Bangladesh,02/03/2004,0,0,0,0,6,0,0,6
Bangladesh,03/03/2004,1,0,0,0,0,0,0,1
Bangladesh,04/03/2004,-2,0,0,0,0,0,0,-2
Bangladesh,05/03/2004,0,0,0,0,0,0,0,0
Bangladesh,07/03/2004,0,0,0,0,0,0,0,0
Bangladesh,08/03/2004,0,0,0,0,0,0,0,0
Bangladesh,09/03/2004,0,0,0,0,0,0,0,0
Bangladesh,10/03/2004,0,0,0,0,0,2,0,2
Bangladesh,11/03/2004,4,0,0,0,0,3,0,7
Bangladesh,12/03/2004,4,0,0,0,0,0,0,4
Bangladesh,13/03/2004,0,0,0,0,3,3,0,6
Bangladesh,14/03/2004,2,0,0,0,0,0,0,2
Bangladesh,15/03/2004,0,0,0,0,0,0,0,0
Bangladesh,16/03/2004,0,0,0,0,-2,0,0,-2
Bangladesh,17/03/2004,0,0,0,0,-2,0,0,-2
Bangladesh,18/03/2004,2,0,0,0,0,0,0,2
Bangladesh,19/03/2004,-1,0,0,0,3,0,0,2
Bangladesh,21/03/2004,1,0,2,0,0,6,0,9
Bangladesh,22/03/2004,9,0,0,0,18,0,0,27
Bangladesh,23/03/2004,2,0,0,0,0,0,0,2
Bangladesh,24/03/2004,-20,0,-2,0,0,0,0,-22
Bangladesh,25/03/2004,17,0,0,0,4,0,0,21
Bangladesh,26/03/2004,0,0,0,0,0,0,0,0
Bangladesh,27/03/2004,-3,0,0,0,0,0,0,-3
Bangladesh,28/03/2004,3,0,0,0,0,0,0,3
Bangladesh,30/03/2004,12,0,0,0,6,0,0,18
Bangladesh,31/03/2004,0,0,0,0,6,0,0,6
Bangladesh,01/04/2004,5,0,0,0,-2,0,0,3
Bangladesh,03/04/2004,0,0,0,0,3,0,0,3
Bangladesh,04/04/2004,0,0,0,0,0,0,0,0
Bangladesh,05/04/2004,3,0,0,0,3,0,0,6
Bangladesh,06/04/2004,0,0,0,0,0,0,0,0
Bangladesh,07/04/2004,1,0,0,0,0,2,0,3
Bangladesh,08/04/2004,10,0,0,0,9,0,0,19
Bangladesh,09/04/2004,3,0,0,0,6,0,0,9
Bangladesh,10/04/2004,0,0,0,0,0,0,0,0
Bangladesh,11/04/2004,2,0,0,0,0,0,0,2
Bangladesh,12/04/2004,0,0,0,0,0,1,0,1
Bangladesh,13/04/2004,0,0,0,0,0,0,0,0
Bangladesh,14/04/2004,0,0,0,0,0,0,0,0
Bangladesh,15/04/2004,0,0,0,0,6,0,0,6
Bangladesh,17/04/2004,6,0,0,0,6,0,0,12
Bangladesh,19/04/2004,0,0,0,0,0,0,0,0
Bangladesh,20/04/2004,0,0,0,0,3,0,0,3
Bangladesh,21/04/2004,4,0,1,0,0,0,0,5
Bangladesh,22/04/2004,1,0,0,0,0,1,0,2
Bangladesh,24/04/2004,0,0,0,0,4,0,0,4
Bangladesh,25/04/2004,0,0,0,0,0,0,0,0
Bangladesh,26/04/2004,0,0,-2,0,0,1,0,-1
Bangladesh,27/04/2004,3,0,0,0,3,1,0,7
Bangladesh,28/04/2004,0,0,0,0,0,0,0,0
Bangladesh,30/04/2004,0,0,0,0,0,0,0,0
Bangladesh,01/05/2004,2,0,0,0,0,2,0,4
Bangladesh,03/05/2004,-1,0,0,0,0,0,0,-1
Bangladesh,04/05/2004,3,0,0,0,0,0,0,3
Bangladesh,05/05/2004,0,0,0,0,-2,0,0,-2
Bangladesh,06/05/2004,2,0,0,0,0,0,0,2
Bangladesh,07/05/2004,0,0,0,0,0,0,0,0
Bangladesh,09/05/2004,-4,0,0,0,0,0,0,-4
Bangladesh,10/05/2004,15,0,0,0,0,0,0,15
Bangladesh,11/05/2004,2,0,0,0,-2,0,0,0
Bangladesh,12/05/2004,0,0,0,0,0,0,0,0
Bangladesh,13/05/2004,7,0,-4,0,6,2,0,11
Bangladesh,14/05/2004,0,0,0,0,0,0,0,0
Bangladesh,16/05/2004,2,0,0,0,0,0,0,2
Bangladesh,17/05/2004,8,0,0,0,0,3,0,11
Bangladesh,18/05/2004,0,0,0,0,0,0,0,0
Bangladesh,19/05/2004,4,0,0,0,0,0,0,4
Bangladesh,20/05/2004,4,0,0,0,0,0,0,4
Bangladesh,21/05/2004,12,0,0,0,0,3,0,15
Bangladesh,22/05/2004,12,0,0,0,0,5,0,17
Bangladesh,23/05/2004,0,0,0,0,3,0,0,3
Bangladesh,24/05/2004,3,0,0,0,6,2,0,11
Bangladesh,25/05/2004,16,0,0,0,24,2,0,42
Bangladesh,26/05/2004,0,0,0,0,12,0,0,12
Bangladesh,27/05/2004,6,0,0,0,12,2,0,20
Bangladesh,28/05/2004,0,2,0,0,3,0,0,5
Bangladesh,30/05/2004,0,0,0,0,0,0,0,0
Bangladesh,31/05/2004,5,0,0,0,0,0,0,5
Bangladesh,01/06/2004,3,0,0,0,0,0,0,3
Bangladesh,02/06/2004,2,0,0,0,0,0,0,2
Bangladesh,03/06/2004,2,0,0,0,9,1,0,12
Bangladesh,04/06/2004,3,0,0,0,0,0,0,3
Bangladesh,05/06/2004,0,0,0,0,0,2,0,2
Bangladesh,06/06/2004,0,0,0,0,0,0,0,0
Bangladesh,07/06/2004,2,0,0,0,0,0,0,2
Bangladesh,08/06/2004,0,0,0,0,0,0,0,0
Bangladesh,09/06/2004,1,0,0,0,0,0,0,1
Bangladesh,10/06/2004,1,0,0,0,0,0,0,1
Bangladesh,11/06/2004,1,0,0,0,0,0,0,1
Bangladesh,12/06/2004,3,0,0,0,-1,0,0,2
Bangladesh,13/06/2004,0,0,0,0,3,0,0,3
Bangladesh,14/06/2004,0,0,0,0,0,0,0,0
Bangladesh,15/06/2004,0,0,0,0,0,0,0,0
Bangladesh,16/06/2004,5,0,0,0,3,0,0,8
Bangladesh,17/06/2004,1,0,0,0,6,0,0,7
Bangladesh,18/06/2004,2,0,0,0,6,0,0,8
Bangladesh,19/06/2004,4,0,0,0,0,0,0,4
Bangladesh,20/06/2004,1,0,-2,0,0,0,0,-1
Bangladesh,21/06/2004,5,0,0,0,0,2,0,7
Bangladesh,22/06/2004,1,0,0,0,0,0,0,1
Bangladesh,23/06/2004,0,0,0,0,0,0,0,0
Bangladesh,24/06/2004,0,0,0,0,0,0,0,0
Bangladesh,25/06/2004,1,0,0,0,1,0,0,2
Bangladesh,26/06/2004,0,0,0,0,0,0,0,0
Bangladesh,28/06/2004,4,0,0,0,6,0,0,10
Bangladesh,29/06/2004,6,0,0,0,0,0,0,6
Bangladesh,30/06/2004,1,0,0,0,3,0,0,4
Bangladesh,01/07/2004,0,0,0,0,-2,0,0,-2
Bangladesh,02/07/2004,0,0,0,0,-2,0,0,-2
Bangladesh,04/07/2004,0,0,0,0,0,0,0,0
Bangladesh,05/07/2004,0,0,0,0,0,0,0,0
Bangladesh,06/07/2004,0,0,0,0,0,0,0,0
Bangladesh,07/07/2004,0,0,0,0,0,0,0,0
Bangladesh,08/07/2004,0,0,0,0,0,0,0,0
Bangladesh,09/07/2004,9,0,0,0,6,4,0,19
Bangladesh,12/07/2004,3,0,0,0,0,0,0,3
Bangladesh,13/07/2004,2,0,0,0,0,0,0,2
Bangladesh,15/07/2004,-1,0,0,0,3,0,0,2
Bangladesh,16/07/2004,0,0,0,0,0,0,0,0
Bangladesh,17/07/2004,2,0,0,0,0,2,0,4
Bangladesh,18/07/2004,0,0,0,0,0,0,0,0
Bangladesh,19/07/2004,0,0,0,0,9,0,0,9
Bangladesh,20/07/2004,3,0,0,0,9,0,0,12
Bangladesh,21/07/2004,0,0,0,0,0,2,0,2
Bangladesh,22/07/2004,6,0,0,0,0,0,0,6
Bangladesh,23/07/2004,3,0,0,0,-2,0,0,1
Bangladesh,24/07/2004,-2,0,0,0,0,0,0,-2
Bangladesh,26/07/2004,1,0,0,0,0,0,0,1
Bangladesh,27/07/2004,7,0,0,0,0,0,0,7
Bangladesh,28/07/2004,26,0,0,0,12,0,0,38
